Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2013 02 01 08 56 46     0.0     0.0   1.870  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  32  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0546    0.003  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 09 11 46     0.0     0.0   1.859  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0461    0.003  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 09 26 46     0.0     0.0   1.854  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  32  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0391    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 09 41 46     0.0     0.0   1.851  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0331    0.003  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 09 56 46     0.0     0.0   1.843  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0238    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 10 11 46     0.0     0.0   1.833  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0176    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 10 26 46     0.0     0.0   1.827  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  27   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.21     2.0077    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 10 41 46     0.0     0.0   1.818  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  33  29   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.21     2.0007    0.003  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 10 56 46     0.0     0.0   1.811  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  25   0  331.4  -2.4   1.2  0.0  0.0  0.0  -0.21     1.9922    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 11 11 46     0.0     0.0   1.536  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  32  28   0  331.4  -2.4   1.2  0.0  0.0  0.0  -0.21     1.9804    0.003  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 11 26 46     0.0     0.0   1.795  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.21     1.9701    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 11 41 46     0.0     0.0   1.787  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.21     1.9600    0.003  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 11 56 46     0.0     0.0   1.496  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  28   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.20     1.9494    0.002  13.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
